hebrew-iahltwiki-ud-2.10-220711:he_iahltwiki-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/he_all-ud-2.10-220711.model,he_iahltwiki,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
hindi-hdtb-ud-2.10-220711:hi_hdtb-ud-2.10-220711:hi:hin,udpipe/udpipe2-ud-2.10-220711/hi_hdtb-ud-2.10-220711.model,hi_hdtb,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
hungarian-szeged-ud-2.10-220711:hu_szeged-ud-2.10-220711:hu:hun,udpipe/udpipe2-ud-2.10-220711/hu_szeged-ud-2.10-220711.model,hu_szeged,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
icelandic-icepahc-ud-2.10-220711:is_icepahc-ud-2.10-220711:is:ice:isl,udpipe/udpipe2-ud-2.10-220711/is_all-ud-2.10-220711.model,is_icepahc,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
icelandic-modern-ud-2.10-220711:is_modern-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/is_modern-ud-2.10-220711.model,is_modern,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
indonesian-gsd-ud-2.10-220711:id_gsd-ud-2.10-220711:id:ind,udpipe/udpipe2-ud-2.10-220711/id_all-ud-2.10-220711.model,id_gsd,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
indonesian-csui-ud-2.10-220711:id_csui-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/id_all-ud-2.10-220711.model,id_csui,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
irish-idt-ud-2.10-220711:ga_idt-ud-2.10-220711:ga:gle,udpipe/udpipe2-ud-2.10-220711/ga_idt-ud-2.10-220711.model,ga_idt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
italian-isdt-ud-2.10-220711:it_isdt-ud-2.10-220711:it:ita,udpipe/udpipe2-ud-2.10-220711/it_all-ud-2.10-220711.model,it_isdt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
italian-markit-ud-2.10-220711:it_markit-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/it_all-ud-2.10-220711.model,it_markit,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
